"今日は雨です。","今日[きょう]は 雨[あめ]です。","It is raining today.<br><br>雨[あめ] - Rain","今日は雨です。","[sound:JLPT_Tango_N5_0592.mp3]","単語N5"
"昨日は雪でした。","昨日[きのう]は 雪[ゆき]でした。","It snowed yesterday.<br><br>ゆき - Snow","昨日は雪でした。","[sound:JLPT_Tango_N5_0593.mp3]","単語N5"
"今日、雨が降ります。","今日[きょう]、 雨[あめ]が 降[ふ]ります。","Today, it will rain.<br><br>ふる - Fall","今日、雨が降ります。","[sound:JLPT_Tango_N5_0594.mp3]","単語N5"
"暑い","暑[あつ]い","Hot","暑い","[sound:JLPT_Tango_N5_0595.mp3]","単語N5"
"涼しい","涼[すず]しい","Cool","涼しい","[sound:JLPT_Tango_N5_0596.mp3]","単語N5"
"寒い","寒[さむ]い","Cold","寒い","[sound:JLPT_Tango_N5_0597.mp3]","単語N5"
"暖かい","暖[あたた]かい","Warm","暖かい","[sound:JLPT_Tango_N5_0598.mp3]","単語N5"
"6月は雨が多いです。","6月[ろくがつ]は 雨[あめ]が 多[おお]いです。","It rains a lot in June.<br><br>多[おお]い - A lot","6月は雨が多いです。","[sound:JLPT_Tango_N5_0599.mp3]","単語N5"
"1月は雨が少ないです。","1月[いちがつ]は 雨[あめ]が 少[すく]ないです。","There is little rain in January.<br><br>少[すく]ない - Little / Fewer in Quantity","1月は雨が少ないです。","[sound:JLPT_Tango_N5_0600.mp3]","単語N5"
"明日は暑いと思います。","明日[あした]は 暑[あつ]いと 思[おも]います。","I think it will be hot tomorrow.<br><br>おもう - Think","明日は暑いと思います。","[sound:JLPT_Tango_N5_0601.mp3]","単語N5"
"明日は多分雨だと思います。","明日[あした]は 多分[たぶん] 雨[あめ]だと 思[おも]います。","I think it might rain tomorrow.<br><br>たぶん - Maybe","明日は多分雨だと思います。","[sound:JLPT_Tango_N5_0602.mp3]","単語N5"
"きっと雪が降るでしょう。","きっと 雪[ゆき]が 降[ふ]るでしょう。","It will probably snow.<br><br>きっと - Probably (Most Likely)","きっと雪が降るでしょう。","[sound:JLPT_Tango_N5_0603.mp3]","単語N5"
"私の傘がありません。","私[わたし]の 傘[かさ]がありません。","My umbrella is missing.<br><br>かさ - Umbrella","私の傘がありません。","[sound:JLPT_Tango_N5_0604.mp3]","単語N5"
"学校へ傘を持ってきました。","学校[がっこう]へ 傘[かさ]を 持[も]ってきました。","I brought an umbrella to school.<br><br>もってくる - Bring","学校へ傘を持ってきました。","[sound:JLPT_Tango_N5_0605.mp3]","単語N5"
"会社へ傘を持っていきます。","会社[かいしゃ]へ 傘[かさ]を 持[も]っていきます。","""I'll take an umbrella to work today.<br><br>もっていく - Take""","会社へ傘を持っていきます。","[sound:JLPT_Tango_N5_0606.mp3]","単語N5"
"毎日、天気の番組を見ます。","毎日[まいにち]、 天気[てんき]の 番組[ばんぐみ]を 見[み]ます。","I watch the weather forecast program every day.<br><br>番組[ばんぐみ]&nbsp;- Program","毎日、天気の番組を見ます。","[sound:JLPT_Tango_N5_0607.mp3]","単語N5"
"A「いつ、国へ帰りますか。」<br>B「来年、帰ります。」","A 「いつ、 国[くに]へ 帰[かえ]りますか。」<br>B 「 来年[らいねん]、 帰[かえ]ります。」","A: When are you returning to your country?<br>B: I will return next year.<br><br>いつ - When","A「いつ、国へ帰りますか。」<br>B「来年、帰ります。」","[sound:JLPT_Tango_N5_0608.mp3]","単語N5"
"去年、日本へ来ました。","去年[きょねん]、 日本[にほん]へ 来[き]ました。","I came to Japan last year.<br><br>きょねん - Last Year","去年、日本へ来ました。","[sound:JLPT_Tango_N5_0609.mp3]","単語N5"
"今年、イギリスへ留学します。","今年[ことし]、イギリスへ 留学[りゅうがく]します。","I wil study in Britain this year.<br><br>ことし - This Year","今年、イギリスへ留学します。","[sound:JLPT_Tango_N5_0610.mp3]","単語N5"
"来年、国へ帰ります。","来年[らいねん]、 国[くに]へ 帰[かえ]ります。","I will return to my country next year.<br><br>らいねん - Next Year","来年、国へ帰ります。","[sound:JLPT_Tango_N5_0611.mp3]","単語N5"
"日本の季節は四つあります。","日本[にほん]の 季節[きせつ]は 四[よっ]つあります。","There are four seasons in Japan.<br><br>きせつ - Season","日本の季節は四つあります。","[sound:JLPT_Tango_N5_0612.mp3]","単語N5"
"夏が一番好きです。","夏[なつ]が 一番[いちばん] 好[す]きです。","I like summer the best.<br><br>一番[いちばん] - Best, Top","夏が一番好きです。","[sound:JLPT_Tango_N5_0613.mp3]","単語N5"
"冬になりました。寒くなりました。","冬[ふゆ]になりました。 寒[さむ]くなりました。","""It's winter now. It's getting cold.<br><br>なる - Become""","冬になりました。寒くなりました。","[sound:JLPT_Tango_N5_0614-01.mp3]","単語N5"
"いつか社長になりたいです。","いつか 社長[しゃちょう]になりたいです。","I want to become a company president someday.<br><br>なる - Become","いつか社長になりたいです。","[sound:JLPT_Tango_N5_0614-02.mp3]","単語N5"
"春","春[はる]","Spring","春","[sound:JLPT_Tango_N5_0615.mp3]","単語N5"
"夏","夏[なつ]","Summer","夏","[sound:JLPT_Tango_N5_0616.mp3]","単語N5"
"秋","秋[あき]","Autumn, Fall","秋","[sound:JLPT_Tango_N5_0617.mp3]","単語N5"
"冬","冬[ふゆ]","Winter","冬","[sound:JLPT_Tango_N5_0618.mp3]","単語N5"
"母は花が好きです。","母[はは]は 花[はな]が 好[す]きです。","My mother likes flowers.<br><br>花[はな] - Flower","母は花が好きです。","[sound:JLPT_Tango_N5_0619.mp3]","単語N5"
"月が綺麗です。","月[つき]が 綺麗[きれい]です。","The moon is beautiful.<br><br>月[つき] - Moon","月が綺麗です。","[sound:JLPT_Tango_N5_0620.mp3]","単語N5"
"日本人は花見が好きです。","日本人[にほんじん]は 花見[はなみ]が 好[す]きです。","The Japanese love flower viewing.<br><br>(お) 花見[はなみ] - Flower Viewing","日本人は花見が好きです。","[sound:JLPT_Tango_N5_0621.mp3]","単語N5"
"桜は綺麗な花です。","桜[さくら]は 綺麗[きれい]な 花[はな]です。","The cherry blossom is a beautiful flower.<br><br>さくら - Cherry Blossom","桜は綺麗な花です。","[sound:JLPT_Tango_N5_0622.mp3]","単語N5"
"夏に花火を見ました。","夏[なつ]に 花火[はなび]を 見[み]ました。","I saw fireworks in the summer.<br><br>花火[はなび] - Fireworks","夏に花火を見ました。","[sound:JLPT_Tango_N5_0623.mp3]","単語N5"
"山で紅葉を見ました。","山[やま]で 紅葉[もみじ]を 見[み]ました。","I saw the maple leaves in the mountains.<br><br>もみじ - Japanese Maple","山で紅葉を見ました。","[sound:JLPT_Tango_N5_0624.mp3]","単語N5"
"初めて桜を見ました。","初[はじ]めて 桜[さくら]を 見[み]ました。","I saw the cherry blossoms for the first time.<br><br>はじめて - First Time","初めて桜を見ました。","[sound:JLPT_Tango_N5_0625.mp3]","単語N5"
"一度、花見をしたことがあります。","一度[いちど]、 花見[はなみ]をしたことがあります。","I went to flower viewing once before.<br><br>いちど - Once","一度、花見をしたことがあります。","[sound:JLPT_Tango_N5_0626.mp3]","単語N5"
"何回も北海道へ行きました。","何[なん] 回[かい]も 北海道[ほっかいどう]へ 行[い]きました。","I went to Hokkaido many times.<br><br>何[なん]かいも - Many Times","何回も北海道へ行きました。","[sound:JLPT_Tango_N5_0627.mp3]","単語N5"
"一度も京都へ行ったことがありません。","一度[いちど]も 京都[きょうと]へ 行[い]ったことがありません。","I have never been to Kyoto.<br><br>いちども - Never","一度も京都へ行ったことがありません。","[sound:JLPT_Tango_N5_0628.mp3]","単語N5"
"公園で花見をします。","公園[こうえん]で 花見[はなみ]をします。","I will go flower viewing in the park.<br><br>こうえん - Park","公園で花見をします。","[sound:JLPT_Tango_N5_0629.mp3]","単語N5"
"犬と公園を散歩します。","犬[いぬ]と 公園[こうえん]を 散歩[さんぽ]します。","I will take a walk in the park with my dog.<br><br>さんぽ(する) - Walk","犬と公園を散歩します。","[sound:JLPT_Tango_N5_0630.mp3]","単語N5"
"A「桜がとても綺麗ですね。","A 「 桜[さくら]がとても 綺麗[きれい]ですね。","A: The cherry blossoms are very beautiful.<br><br>とても - Very","A「桜がとても綺麗ですね。","[sound:JLPT_Tango_N5_0631.mp3]","単語N5"
"B「本当にそうですね。」","B 「 本当[ほんとう]にそうですね。」","Yes, they really are.<br><br>本当[ほんとう]に - Honestly, Really","B「本当にそうですね。」","[sound:JLPT_Tango_N5_0632.mp3]","単語N5"
"是非私の家に来てください。","是非[ぜひ] 私[わたし]の 家[うち]に 来[き]てください。","Please definitely come to my house.<br><br>ぜひ - Definitely","是非私の家に来てください。","[sound:JLPT_Tango_N5_0633.mp3]","単語N5"
"A「土曜日のお花見に行きますか。」<br>B「はい、もちろんです。」","A 「 土曜日[どようび]のお 花見[はなみ]に 行[い]きますか。」<br>B 「はい、もちろんです。」","A: Will you go flower viewing on Saturday?<br>B: Yes, of course.<br><br>もちろん - Of Course","A「土曜日のお花見に行きますか。」<br>B「はい、もちろんです。」","[sound:JLPT_Tango_N5_0634.mp3]","単語N5"
"スーパーで買い物をします。","スーパーで 買[か]い 物[もの]をします。","I will go shopping at the supermarket.<br><br>買[か]い物[もの] - Shopping","スーパーで買い物をします。","[sound:JLPT_Tango_N5_0635.mp3]","単語N5"
"これをください。","これをください。","Please give me this.<br><br>～をください - Give Me","これをください。","[sound:JLPT_Tango_N5_0636.mp3]","単語N5"
"牛乳とパンを買いました。","牛乳[ぎゅうにゅう]とパンを 買[か]いました。","I bought milk and bread.<br><br>と - And","牛乳とパンを買いました。","[sound:JLPT_Tango_N5_0637.mp3]","単語N5"
"ジュースやアイスクリームを買います。","ジュースやアイスクリームを 買[か]います。","I will buy juice and ice cream.<br><br>～や～（など） - And","ジュースやアイスクリームを買います。","[sound:JLPT_Tango_N5_0638.mp3]","単語N5"
"A「このパソコンはいくらですか。」","A 「このパソコンはいくらですか。」","A: How much is this computer?<br><br>いくら - How Much","A「このパソコンはいくらですか。」","[sound:JLPT_Tango_N5_0639.mp3]","単語N5"
"B「9万円です。」","B 「9 万[まん] 円[えん]です。」","""It's 90,000 yen.<br><br>円[えん] - Yen""","B「9万円です。」","[sound:JLPT_Tango_N5_0640.mp3]","単語N5"
"このカメラは高いですね。","このカメラは 高[たか]いですね。","This camera is expensive.<br><br>高[たか]い - Expensive","このカメラは高いですね。","[sound:JLPT_Tango_N5_0641.mp3]","単語N5"
"安いカメラが買いたいです。","安[やす]いカメラが 買[か]いたいです。","I want a cheap camera.<br><br>安[やす]い - Cheap","安いカメラが買いたいです。","[sound:JLPT_Tango_N5_0642.mp3]","単語N5"
"百","百[ひゃく]","Hundred","百","[sound:JLPT_Tango_N5_0643.mp3]","単語N5"
"千","千[せん]","Thousand","千","[sound:JLPT_Tango_N5_0644.mp3]","単語N5"
"万","万[まん]","Ten Thousand","万","[sound:JLPT_Tango_N5_0645.mp3]","単語N5"
"億","億[おく]","Hundred Million","億","[sound:JLPT_Tango_N5_0646.mp3]","単語N5"
"一円","一[いち]円[えん]","One Yen","一円","[sound:JLPT_Tango_N5_0646-01.mp3]","単語N5"
"十円","十[じゅう]円[えん]","Ten Yen","十円","[sound:JLPT_Tango_N5_0646-02.mp3]","単語N5"
"百円","百[ひゃく] 円[えん]","One Hundred Yen","百円","[sound:JLPT_Tango_N5_0646-03.mp3]","単語N5"
"千円","千[せん] 円[えん]","One Thousand Yen","千円","[sound:JLPT_Tango_N5_0646-04.mp3]","単語N5"
"一万円","一 万[まん] 円[えん]","Ten Thousand Yen","一万円","[sound:JLPT_Tango_N5_0646-05.mp3]","単語N5"
"一億円","一 億[おく] 円[えん]","One Hundred Million Yen","一億円","[sound:JLPT_Tango_N5_0646-06.mp3]","単語N5"
"A「これはちょっと高いですね。」","A 「これはちょっと 高[たか]いですね。」","A: This is a little expensive.<br><br>ちょっと - Little","A「これはちょっと高いですね。」","[sound:JLPT_Tango_N5_0647.mp3]","単語N5"
"B「では、こちらはいかがですか。6万円です。」","B 「では、こちらはいかがですか。6 万[まん] 円[えん]です。」","""B: Then how about this one? It's 60,000 yen.<br><br>では - Then""","B「では、こちらはいかがですか。6万円です。」","[sound:JLPT_Tango_N5_0648.mp3]","単語N5"
"A「じゃ、それをください。」","A 「じゃ、それをください。」","""Okay, then I'll have that one.<br><br>じゃ - Well, Okay""","A「じゃ、それをください。」","[sound:JLPT_Tango_N5_0649.mp3]","単語N5"
"日本のお金は円です。","日本[にほん]のお 金[かね]は 円[えん]です。","The Japanese currency is yen.<br><br>(お)金[かね] - Money","日本のお金は円です。","[sound:JLPT_Tango_N5_0650.mp3]","単語N5"
"お金を払います。","お 金[かね]を 払[はら]います。","I pay the money.<br><br>はらう - Pay","お金を払います。","[sound:JLPT_Tango_N5_0651.mp3]","単語N5"
"お釣りは850円です。","お 釣[つ]りは850 円[えん]です。","The change is 850 yen.<br><br>お 釣[つ]り&nbsp;- Change","お釣りは850円です。","[sound:JLPT_Tango_N5_0652.mp3]","単語N5"
"細かいお金がありません。","細[こま]かいお 金[かね]がありません。","""I don't have any pocket change.<br><br>こまかいお 金[かね] - Pocket Change""","細かいお金がありません。","[sound:JLPT_Tango_N5_0653.mp3]","単語N5"
"お金が足りません。","お 金[かね]が 足[た]りません。","""I don't have enough money.<br><br>たりる - Enough""","お金が足りません。","[sound:JLPT_Tango_N5_0654.mp3]","単語N5"
"東京の生活は楽しいです。","東京[とうきょう]の 生活[せいかつ]は 楽[たの]しいです。","Living in Tokyo is fun.<br><br>せいかつ - Life","東京の生活は楽しいです。","[sound:JLPT_Tango_N5_0655.mp3]","単語N5"
"東京は物価が高いです。","東京[とうきょう]は 物価[ぶっか]が 高[たか]いです。","The cost of living in Tokyo is high.<br><br>ぶっか - Cost of Living","東京は物価が高いです。","[sound:JLPT_Tango_N5_0656.mp3]","単語N5"
"A「林檎をいくつ買いましたか。」<br>B「五つ買いました。」","A 「 林檎[りんご]をいくつ 買[か]いましたか。」<br>B 「 五[いつ]つ 買[か]いました。」","A: How many apples did you buy?<br>B: I bought five.<br><br>いくつ - How Many","A「林檎をいくつ買いましたか。」<br>B「五つ買いました。」","[sound:JLPT_Tango_N5_0657.mp3]","単語N5"
"A「林檎を五つください。」<br>B「はい。全部で500円です。」","A 「 林檎[りんご]を 五[いつ]つください。」<br>B 「はい。 全部[ぜんぶ]で500 円[えん]です。」","""A: Please give me 5 apples.<br>B: Here you go. It's 500 yen in all.<br><br>ぜんぶで - In Total""","A「林檎を五つください。」<br>B「はい。全部で500円です。」","[sound:JLPT_Tango_N5_0658.mp3]","単語N5"
"一つ","一[ひと]つ","1 (General Counting)","一つ","[sound:JLPT_Tango_N5_0659-01.mp3]","単語N5"
"二つ","二[ふた]つ","2 (General Counting)","二つ","[sound:JLPT_Tango_N5_0659-02.mp3]","単語N5"
"三つ","三[みっ]つ","3 (General Counting)","三つ","[sound:JLPT_Tango_N5_0659-03.mp3]","単語N5"
"四つ","四[よっ]つ","4 (General Counting)","四つ","[sound:JLPT_Tango_N5_0659-04.mp3]","単語N5"
"五つ","五[いつ]つ","5 (General Counting)","五つ","[sound:JLPT_Tango_N5_0659-05.mp3]","単語N5"
"六つ","六[むっ]つ","6 (General Counting)","六つ","[sound:JLPT_Tango_N5_0659-06.mp3]","単語N5"
"七つ","七[なな]つ","7 (General Counting)","七つ","[sound:JLPT_Tango_N5_0659-07.mp3]","単語N5"
"八つ","八[やっ]つ","8 (General Counting)","八つ","[sound:JLPT_Tango_N5_0659-08.mp3]","単語N5"
"九つ","九[ここの]つ","9 (General Counting)","九つ","[sound:JLPT_Tango_N5_0659-09.mp3]","単語N5"
"十","十[とお]","10 (General Counting)","十","[sound:JLPT_Tango_N5_0659-10.mp3]","単語N5"
"色々な店があります。","色々[いろいろ]な 店[みせ]があります。","There are different kinds of shops.<br><br>みせ - Shop","色々な店があります。","[sound:JLPT_Tango_N5_0660.mp3]","単語N5"
"パン屋でパンを買います。","パン 屋[や]でパンを 買[か]います。","I will buy bread at the bakery.<br><br>パン 屋[や]&nbsp;- Bakery","パン屋でパンを買います。","[sound:JLPT_Tango_N5_0661.mp3]","単語N5"
"日曜日にデパートで買い物しました。","日曜日[にちようび]にデパートで 買[か]い 物[もの]しました。","I went shopping at the department store on Sunday.<br><br>デパート - Department Store","日曜日にデパートで買い物しました。","[sound:JLPT_Tango_N5_0662.mp3]","単語N5"
"コンビニでお弁当を買います。","コンビニでお 弁当[べんとう]を 買[か]います。","I will buy a box lunch at the convenience store.<br><br>コンビニ - Convenience Store","コンビニでお弁当を買います。","[sound:JLPT_Tango_N5_0663.mp3]","単語N5"
"コンビニでお握りを売っています。","コンビニでお 握[にぎ]りを 売[う]っています。","The convenience store sells rice balls.<br><br>うる - Sell","コンビニでお握りを売っています。","[sound:JLPT_Tango_N5_0664.mp3]","単語N5"
"A「野菜の売り場はどこですか。」<br>B「あそこです。」","A 「 野菜[やさい]の 売[う]り 場[ば]はどこですか。」<br>B 「あそこです。」","""A: Where is the counter that sells vegetables?<br>B: It's over there.<br><br>うりば - Counter, Booth""","A「野菜の売り場はどこですか。」<br>B「あそこです。」","[sound:JLPT_Tango_N5_0665.mp3]","単語N5"
"ニョクマムは醤油のコーナーにあります。","ニョクマムは 醤油[しょうゆ]のコーナーにあります。","Nuoc mam is in the area where the soy sauce is.<br><br>コーナー - Area, Counter","ニョクマムは醤油のコーナーにあります。","[sound:JLPT_Tango_N5_0666.mp3]","単語N5"
"飲み物はその棚です。","飲[の]み 物[もの]はその 棚[たな]です。","The drinks are on that shelf.<br><br>たな - Shelf","飲み物はその棚です。","[sound:JLPT_Tango_N5_0667.mp3]","単語N5"
"コンビニでコピーします。","コンビニでコピーします。","I will make a copy at the convenience store.<br><br>コピー(する) - Copy","コンビニでコピーします。","[sound:JLPT_Tango_N5_0668.mp3]","単語N5"
"コンサートのチケットを買います。","コンサートのチケットを 買[か]います。","I will buy a ticket to the concert.<br><br>チケット - Ticket","コンサートのチケットを買います。","[sound:JLPT_Tango_N5_0669.mp3]","単語N5"
"パソコンのカタログを見ます。","パソコンのカタログを 見[み]ます。","I will look at the computer catalog.<br><br>カタログ - Catalog","パソコンのカタログを見ます。","[sound:JLPT_Tango_N5_0670.mp3]","単語N5"
"喫茶店で雑誌を読みました。","喫茶店[きっさてん]で 雑誌[ざっし]を 読[よ]みました。","I read a magazine at the coffee shop.<br><br>ざっし - Magazine","喫茶店で雑誌を読みました。","[sound:JLPT_Tango_N5_0671.mp3]","単語N5"
"コンビニで新聞を買います。","コンビニで 新聞[しんぶん]を 買[か]います。","I bought a newspaper at the convenience store.<br><br>しんぶん - Newspaper","コンビニで新聞を買います。","[sound:JLPT_Tango_N5_0672.mp3]","単語N5"
"小さいパソコンが欲しいです。","小[ちい]さいパソコンが 欲[ほ]しいです。","I want a small computer.<br><br>ほしい - Want","小さいパソコンが欲しいです。","[sound:JLPT_Tango_N5_0673.mp3]","単語N5"
"コンビニでチケットの予約が出来ます。","コンビニでチケットの 予約[よやく]が 出来[でき]ます。","You can make reservations for the ticket at the convenience store.<br><br>できる - Can (A Possible Situation / Having the Ability to do Something)","コンビニでチケットの予約が出来ます。","[sound:JLPT_Tango_N5_0674-01.mp3]","単語N5"
"ダンスが出来ます。","ダンスが 出来[でき]ます。","I can dance.<br><br>できる - Can (A Possible Situation / Having the Ability to do Something)","ダンスが出来ます。","[sound:JLPT_Tango_N5_0674-02.mp3]","単語N5"
"客「いくらですか。」<br>店員「3500円でございます。」","客[きゃく] 「いくらですか。」<br>店員[てんいん] 「3500 円[えん]でございます。」","""Customer: How much is it?<br>Clerk: It's 3500 yen.<br><br>～でございます - Is (Item Cost)""","客「いくらですか。」<br>店員「3500円でございます。」","[sound:JLPT_Tango_N5_0675.mp3]","単語N5"
"店員「どんなカメラをお探しですか。」","店員[てんいん]「どんなカメラをお 探[さが]しですか。」","Clerk:&nbsp;What kind of camera are you looking for?<br><br>おさがしですか。 - Are you looking for something?","店員「どんなカメラをお探しですか。」","[sound:JLPT_Tango_N5_0676_1.mp3]","単語N5"
"客「あのカメラを見せてください。」","客[きゃく]「あのカメラを 見[み]せてください。」","Customer:&nbsp;Please show me that camera.<br><br>見[み]せる - Show","客「あのカメラを見せてください。」","[sound:JLPT_Tango_N5_0676_2.mp3]","単語N5"
"店員「かしこまりました。少々お待ちください。」","店員[てんいん]「かしこまりました。 少々[しょうしょう]お 待[ま]ちください。」","Clerk:&nbsp;Very well. Please wait a little bit.<br><br>かしこまりました。 - Very well.<br>しょうしょうおまちください。 - Please wait a while.","店員「かしこまりました。少々お待ちください。」","[sound:JLPT_Tango_N5_0676_3.mp3]","単語N5"
"A「ATMの使い方がわかりません。」","A 「 ATMの 使[つか]い 方[かた]がわかりません。」","""I don't know how to use the ATM.<br><br>～ 方[かた] - Way to ~""","A「ATMの使い方がわかりません。」","[sound:JLPT_Tango_N5_0680_1.mp3]","単語N5"
"B「お引き出しですか。」<br>A「はい。」<br>B「では、こちらへどうぞ。」","B 「お 引[ひ]き 出[だ]しですか。」<br>A 「はい。」<br>B 「では、こちらへどうぞ。」","B: Are you here for a withdrawel?<br>A: Yes.<br>B: Then come this way please.<br><br>おひきだしですか。 - Are you here for a withdrawal?","B「お引き出しですか。」<br>A「はい。」<br>B「では、こちらへどうぞ。」","[sound:JLPT_Tango_N5_0680_2.mp3]","単語N5"
"現金がありません。","現金[げんきん]がありません。","""I don't have any cash.<br><br>げんきん - Cash""","現金がありません。","[sound:JLPT_Tango_N5_0682.mp3]","単語N5"
"こちらにATMがあります。","こちらに A TMがあります。","There is an ATM here.<br><br>ATM[エーティーエム] - Automatic Teller Machine","こちらにATMがあります。","[sound:JLPT_Tango_N5_0683.mp3]","単語N5"
"ATMでお金を下ろします。","A TMでお 金[かね]を 下[お]ろします。","I will withdraw cash from the ATM.<br><br>おろす - Withdraw","ATMでお金を下ろします。","[sound:JLPT_Tango_N5_0684.mp3]","単語N5"
"まずキャッシュカードを入れてください。","まずキャッシュカードを 入[い]れてください。","First, please insert your cash card.<br><br>まず - First<br>キャッシュカード - Cash Card","まずキャッシュカードを入れてください。","[sound:JLPT_Tango_N5_0686.mp3]","単語N5"
"次に暗証番号を押してください。","次[つぎ]に 暗証[あんしょう] 番号[ばんごう]を 押[お]してください。","Then, enter your PIN.<br><br>つぎに - Next<br>あんしょうばんごう - PIN Code<br>おす - Push","次に暗証番号を押してください。","[sound:JLPT_Tango_N5_0687.mp3]","単語N5"
"それから金額を押してください。","それから 金額[きんがく]を 押[お]してください。","Then, enter the amount of cash you would like.<br><br>それから - Then<br>きんがく - Amount","それから金額を押してください。","[sound:JLPT_Tango_N5_0691.mp3]","単語N5"
"確認ボタンを押してください。","確認[かくにん]ボタンを 押[お]してください。","Press the confirmation button.<br><br>かくにん(する)  - Confirm<br>ボタン - Button","確認ボタンを押してください。","[sound:JLPT_Tango_N5_0693.mp3]","単語N5"
"ここからお金が出ます。","ここからお 金[かね]が 出[で]ます。","The money will come out from here.<br><br>出る - Come Out","ここからお金が出ます。","[sound:JLPT_Tango_N5_0694.mp3]","単語N5"
"円をドルに換えます。","円[えん]をドルに 換[か]えます。","I will exchange yen to dollars.<br><br>かえる - Exchange","円をドルに換えます。","[sound:JLPT_Tango_N5_0695.mp3]","単語N5"
"明日、郵便局へ行きます。","明日[あした]、 郵便[ゆうびん] 局[きょく]へ 行[い]きます。","I will go to the post office tomorrow.<br><br>ゆうびんきょく - Post Office","明日、郵便局へ行きます。","[sound:JLPT_Tango_N5_0696.mp3]","単語N5"
"葉書をポストに入れます。","葉書[はがき]をポストに 入[い]れます。","I will put the postcard in the mail box.<br><br>ポスト - Mailbox","葉書をポストに入れます。","[sound:JLPT_Tango_N5_0697.mp3]","単語N5"
"手紙を書きます。","手紙[てがみ]を 書[か]きます。","I will write a letter.<br><br>てがみ - Letter","手紙を書きます。","[sound:JLPT_Tango_N5_0698.mp3]","単語N5"
"葉書を3枚お願いします。","葉書[はがき]を3 枚[まい]お 願[ねが]いします。","Can I have three postcards, please?<br><br>はがき - Postcard","葉書を3枚お願いします。","[sound:JLPT_Tango_N5_0699.mp3]","単語N5"
"先生に年賀状を出します。","先生[せんせい]に 年賀状[ねんがじょう]を 出[だ]します。","""I will send a New Year's card to my teacher.<br><br>ねんがじょう - New Year's Card""","先生に年賀状を出します。","[sound:JLPT_Tango_N5_0700.mp3]","単語N5"
"航空便で手紙を出します。","航空[こうくう] 便[びん]で 手紙[てがみ]を 出[だ]します。","I will send a letter by airmail.<br><br>出[だ]す - 出す- Send","航空便で手紙を出します。","[sound:JLPT_Tango_N5_0701.mp3]","単語N5"
"メールを送ります。","メールを 送[おく]ります。","I will send you mail.<br><br>メール - Mail","メールを送ります。","[sound:JLPT_Tango_N5_0702.mp3]","単語N5"
"家族に荷物を送ります。","家族[かぞく]に 荷物[にもつ]を 送[おく]ります。","I will send a package to the family.<br><br>おくる - Send","家族に荷物を送ります。","[sound:JLPT_Tango_N5_0703.mp3]","単語N5"
"切手を買います。","切手[きって]を 買[か]います。","I will buy stamps.<br><br>きって - Stamp","切手を買います。","[sound:JLPT_Tango_N5_0704.mp3]","単語N5"
"切手を集めています。","切手[きって]を 集[あつ]めています。","I collect stamps.<br><br>あつめる - Collect","切手を集めています。","[sound:JLPT_Tango_N5_0705.mp3]","単語N5"
"封筒に手紙を入れます。","封筒[ふうとう]に 手紙[てがみ]を 入[い]れます。","I will put the letter in the envelope.<br><br>ふうとう - Envelope","封筒に手紙を入れます。","[sound:JLPT_Tango_N5_0706.mp3]","単語N5"
"外国に手紙を出します。","外国[がいこく]に 手紙[てがみ]を 出[だ]します。","I will send a letter to a foreign country.<br><br>がいこく - Foreign Country","外国に手紙を出します。","[sound:JLPT_Tango_N5_0707.mp3]","単語N5"
"イギリスまでエアメールでお願いします。","イギリスまでエアメールでお 願[ねが]いします。","Please send this to Britain by airmail.<br><br>エアメール - Airmail","イギリスまでエアメールでお願いします。","[sound:JLPT_Tango_N5_0708.mp3]","単語N5"
"航空便で送ります。","航空[こうくう] 便[びん]で 送[おく]ります。","I will send it by airmail.<br><br>こうくうびん - Airmail","航空便で送ります。","[sound:JLPT_Tango_N5_0709.mp3]","単語N5"
"船便で送ります。","船便[ふなびん]で 送[おく]ります。","I will send it by surface mail.<br><br>ふなびん - Surface Mail (ふねで)","船便で送ります。","[sound:JLPT_Tango_N5_0710.mp3]","単語N5"
"郵便局で荷物を送ります。","郵便[ゆうびん] 局[きょく]で 荷物[にもつ]を 送[おく]ります。","I will send the package at the post office.<br><br>にもつ - Package","郵便局で荷物を送ります。","[sound:JLPT_Tango_N5_0711.mp3]","単語N5"
"この荷物は重いですね。","この 荷物[にもつ]は 重[おも]いですね。","This package is heavy.<br><br>おもい - Heavy","この荷物は重いですね。","[sound:JLPT_Tango_N5_0712.mp3]","単語N5"
"この荷物は軽いですね。","この 荷物[にもつ]は 軽[かる]いですね。","This package is light.<br><br>かるい - Light","この荷物は軽いですね。","[sound:JLPT_Tango_N5_0713.mp3]","単語N5"
"友達にプレゼントをあげます。","友達[ともだち]にプレゼントをあげます。","I will give a present to my friend.<br><br>あげる - Give","友達にプレゼントをあげます。","[sound:JLPT_Tango_N5_0714.mp3]","単語N5"
"父に辞書をもらいました。","父[ちち]に 辞書[じしょ]をもらいました。","I received a dictionary from my father.<br><br>もらう - Receive","父に辞書をもらいました。","[sound:JLPT_Tango_N5_0715.mp3]","単語N5"
"友達がお土産をくれました。","友達[ともだち]がお 土産[みやげ]をくれました。","My friend gave me a souvenir.<br><br>くれる - Give","友達がお土産をくれました。","[sound:JLPT_Tango_N5_0716.mp3]","単語N5"
"弟にプレゼントをあげました。","弟[おとうと]にプレゼントをあげました。","I gave a present to my younger brother.<br><br>プレゼント - Present","弟にプレゼントをあげました。","[sound:JLPT_Tango_N5_0717.mp3]","単語N5"
